Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/List-PilgrimFolder.json	1287	3	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	12	19	0	0	0	0	0	0	0
fsh-generated/resources/Medication-8adc0999-9468-4ac9-9557-680fa133d625.json	913	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Medication-976d0804-cae0-45ae-afe3-a19f3ceba6bb.json	405	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-47524493-846a-4a26-bae2-4ab03e60f02d.json	703	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-c220e36c-eb67-4fc4-9ba1-2fabc52acec5.json	1288	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0
fsh-generated/resources/Observation-2639657a-c19a-48e2-82cc-471e13b8ad93.json	905	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	22	0	0	0	0	0	0	0
fsh-generated/resources/Observation-26bee0a9-5997-4557-ab9d-c6adbb05b571.json	985	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-6e39ccf3-f997-4a2b-8f28-b4b71c778c79.json	882	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-a6a5a1d5-c896-4c7e-b922-888fcc7e6ae3.json	891	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0	0
fsh-generated/resources/Observation-aa11a2be-3e36-4be7-b58a-6fc3dace2740.json	901	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0
fsh-generated/resources/Observation-b4916505-a06b-460c-9be8-011609282456.json	883	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0	0
fsh-generated/resources/Observation-cc354e00-a419-47ea-8b6c-1768b2a01645.json	917	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
fsh-generated/resources/Organization-45a5c5b1-4ec1-4d60-b4b2-ff5a84a41fd6.json	318	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/Organization-890751f4-2924-4636-bab7-efffc7f3cf14.json	564	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Patient-2b90dd2b-2dab-4c75-9bb9-a355e07401e7.json	1299	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-1c616b24-3895-48c4-9a02-9a64110351ee.json	653	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-Questionnaire-ConnectathonSubmission.json	7855	4	0	0	0	0	0	0	1	98	0	0	0	0	0	0	0	0	0	0	68	12600	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ConsentPeriod.json	1241	3	0	0	0	0	0	14	0	13	0	0	1	0	0	0	0	1	0	0	41	663	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ConsentVerifiedBy.json	1529	4	0	0	0	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	39	311	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-HajjConsent.json	1708	3	0	0	0	0	0	150	0	27	0	0	0	0	0	0	0	1	0	0	247	1390	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-HajjIPS.json	1668	4	0	0	0	0	0	490	0	131	0	0	2	0	0	0	0	5	0	0	1526	3880	0	0	0	0	85	1	5
fsh-generated/resources/StructureDefinition-HajjIPSComposition.json	935	4	1	0	0	0	0	117	0	91	0	0	0	0	0	0	0	2	0	0	597	1858	0	0	0	0	30	0	1
fsh-generated/resources/StructureDefinition-HajjOrganization.json	657	3	0	0	0	0	0	51	0	11	0	0	0	0	0	0	0	1	0	0	67	247	0	0	0	0	4	1	1
fsh-generated/resources/ValueSet-Browser.json	345	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	349	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DistributionModel.json	407	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	265	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IPS.HAJJ.ACTOR.SYSTEM.json	816	4	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	12	309	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-IPS.HAJJ.ACTOR.json	450	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	269	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IPS.HAJJ.CONSENT.json	491	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	292	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IPS.HAJJ.TRANSACTION.json	492	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	336	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Language.json	351	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	274	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-LicensingModel.json	389	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	329	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-OperatingSystem.json	395	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	267	0	0	0	0	0	0	0
