Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Composition-ExampleComposition.json	8517	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	45	0	0	0	0	0	0	0
fsh-generated/resources/Condition-c4597aa2-688a-401b-a658-70acc6de28c5.json	1884	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
fsh-generated/resources/Condition-c64139e7-f02d-409c-bf34-75e8bf23bc89.json	1809	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	11	14	0	0	0	0	0	0	0
fsh-generated/resources/Consent-c7781f44-6df8-4a8b-9e06-0b34263a47c6.json	1003	5	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-ex-documentreference.json	1356	5	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-ex-documentreference1.json	1357	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	16	0	0	0	0	0	0	0
fsh-generated/resources/Medication-8adc0999-9468-4ac9-9557-680fa133d625.json	913	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0
fsh-generated/resources/Medication-976d0804-cae0-45ae-afe3-a19f3ceba6bb.json	701	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-47524493-846a-4a26-bae2-4ab03e60f02d.json	703	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-c220e36c-eb67-4fc4-9ba1-2fabc52acec5.json	1288	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0	0
fsh-generated/resources/Observation-2639657a-c19a-48e2-82cc-471e13b8ad93.json	905	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	0	0	0	0
fsh-generated/resources/Observation-26bee0a9-5997-4557-ab9d-c6adbb05b571.json	985	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0	0
fsh-generated/resources/Observation-6e39ccf3-f997-4a2b-8f28-b4b71c778c79.json	882	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	0
fsh-generated/resources/Observation-a6a5a1d5-c896-4c7e-b922-888fcc7e6ae3.json	891	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0	0
fsh-generated/resources/Observation-aa11a2be-3e36-4be7-b58a-6fc3dace2740.json	901	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0	0
fsh-generated/resources/Observation-b4916505-a06b-460c-9be8-011609282456.json	883	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0	0
fsh-generated/resources/Observation-cc354e00-a419-47ea-8b6c-1768b2a01645.json	917	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0	0
fsh-generated/resources/Organization-45a5c5b1-4ec1-4d60-b4b2-ff5a84a41fd6.json	318	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/Organization-890751f4-2924-4636-bab7-efffc7f3cf14.json	564	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/Patient-2b90dd2b-2dab-4c75-9bb9-a355e07401e7.json	1299	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-1c616b24-3895-48c4-9a02-9a64110351ee.json	653	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-Questionnaire-ConnectathonSubmission.json	7855	6	1	0	0	0	0	0	1	108	0	0	0	0	0	0	0	0	0	0	67	9606	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ConsentPeriod.json	1240	5	0	0	0	0	0	13	0	20	0	0	0	0	0	0	0	0	0	0	32	750	0	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-ConsentVerifiedBy.json	1528	4	0	0	0	0	0	40	0	10	0	0	0	0	0	0	0	0	0	0	41	312	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-HajjConsent.json	1707	5	0	0	0	0	0	126	0	36	0	0	0	0	0	0	0	1	0	0	276	1924	0	0	0	0	8	0	2
fsh-generated/resources/StructureDefinition-HajjIPS-Composition.json	1699	5	0	0	0	0	0	183	0	97	0	0	1	0	0	0	0	2	0	0	678	3107	0	0	0	0	19	0	2
fsh-generated/resources/StructureDefinition-HajjIPS.json	1668	5	0	0	0	0	0	382	0	183	0	0	1	0	0	0	0	6	0	0	1569	3216	0	0	0	0	58	1	6
fsh-generated/resources/StructureDefinition-HajjOrganization.json	656	4	0	0	0	0	0	28	0	18	0	0	0	0	0	0	0	0	0	0	66	146	0	0	0	0	3	0	0
fsh-generated/resources/ValueSet-Browser.json	345	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	191	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DistributionModel.json	407	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	198	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IPS.HAJJ.ACTOR.SYSTEM.json	816	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	12	189	0	0	0	0	0	0	1
fsh-generated/resources/ValueSet-IPS.HAJJ.ACTOR.json	450	4	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	194	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IPS.HAJJ.CONSENT.json	491	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	187	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-IPS.HAJJ.TRANSACTION.json	492	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	195	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-Language.json	351	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	191	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-LicensingModel.json	389	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	187	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-OperatingSystem.json	395	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	186	0	0	0	0	0	0	0
